0,* RESTAURANTS *,*,*,Aimez vous les burgers,paris.aiml
0,J'AIME,Je pense que vous aimerez peut être les restaurants chinois,*,Moi aussi#Comma j'adore les plats chinois et mon restaurant chinois préféré est le Wok Royal,that.aiml
0,J'AIME *,Je pense que vous aimerez peut être les restaurants chinois,*,Moi aussi#Comma j'adore les plats chinois et mon restaurant chinois préféré est le Wok Royal,that.aiml
0,D'ACCORD,Je pense que vous aimerez peut être les restaurants chinois,*,Moi aussi#Comma j'adore les plats chinois et mon restaurant chinois préféré est le Wok Royal,that.aiml
0,D'ACCORD *,Je pense que vous aimerez peut être les restaurants chinois,*,Moi aussi#Comma j'adore les plats chinois et mon restaurant chinois préféré est le Wok Royal,that.aiml
0,NON,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,NON *,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,JE NE PENSE PAS,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,* NON,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,NON,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,NON *,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,NON,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,JE NE PENSE PAS *,Je pense que vous aimerez peut être les restaurants chinois,*,Dommage sinon aimez-vous les restaurants indiens,that.aiml
0,OUI,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,OUI *,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,BIEN SUR,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,BIEN SUR *,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,POURQUOI PAS,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,POURQUOI PAS *,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,* OUI,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,J'AIME,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,J'AIME *Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,D'ACCORD,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,D'ACCORD *,Dommage sinon aimez-vous les restaurants indiens,*,Moi aussi#Comma j'adore les plats indiens et mon restaurant indien préféré est le Saravanaa Bhava,that.aiml
0,NON,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,NON *,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,JE NE PENSE PAS,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,JE NE PENSE PAS *,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,NON,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,NON *,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,* NON,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,NON *,Dommage sinon aimez-vous les restaurants indiens,*,AHAH#Comma je pense que je vais vous laisser trouver votre restaurant par vous-même,that.aiml
0,* MONUMENTS *,*,*,Aimez vous avoir une vue entière de toute la ville de Paris,paris.aiml
0,* MONUMENTS,*,*,Aimez vous avoir une vue entière de toute la ville de Paris,paris.aiml
0,* MONUMENT *,*,*,Aimez vous avoir une vue entière de toute la ville de Paris,paris.aiml
0,* MONUMENT,*,*,Aimez vous avoir une vue entière de toute la ville de Paris,paris.aiml
0,OUI,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,OUI *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,BIEN SUR,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,BIEN SUR *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,POURQUOI PAS,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,POURQUOI PAS *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,* OUI,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,J'AIME,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,J'AIME *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,D'ACCORD,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,D'ACCORD *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,that.aiml
0,NON,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,NON *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,JE NE PENSE PAS,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,NON *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,NON,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,JE NE PENSE PAS *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,NON,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,NON *,Aimez vous avoir une vue entière de toute la ville de Paris,*,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,that.aiml
0,OUI,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,OUI *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,BIEN SUR,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,BIEN SUR *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,POURQUOI PAS,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,POURQUOI PAS *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,* OUI,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,J'AIME,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,J'AIME *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,D'ACCORD,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,D'ACCORD *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,JE NE PENSE PAS,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,* NON,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,JE NE PENSE PAS *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON *,Donc je vous conseille de visiter la tour Eiffel ou la tout Monparnasse car vous aurez une vue magnifique de la ville de Paris et aimez vous aussi les chateaux,*,Je vois cela sinon voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,OUI,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,OUI *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,BIEN SUR,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,BIEN SUR *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,POURQUOI PAS,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,POURQUOI PAS *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,* OUI,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,J'AIME,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,J'AIME *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,D'ACCORD,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,D'ACCORD *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,that.aiml
0,NON,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Tant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,NON *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,JTant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,JE NE PENSE PAS,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Tant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,NON *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,JTant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,* NON,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Tant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,NON *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,JTant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,NON,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,Tant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,JE NE PENSE PAS *,Vous êtes la seule personne à ne pas aimer une vue entière de Paris qui est la ville de la Lumière sinon aimez vous les chateaux,*,JTant pis car Paris est très connue pour ses célèbres chateaux sinon voulez vous connaitre des ponts très célèbres à Paris,that.aiml
0,OUI,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,*,Je peux vous conseiller le pont Alexandre III ainsi que le pont des Arts et voulez vous connaitre d'autres monuments historiques intéressants,that.aiml
0,OUI *,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,*,Je peux vous conseiller le pont Alexandre III ainsi que le pont des Arts et voulez vous connaitre d'autres monuments historiques intéressants,that.aiml
0,BIEN SUR,Je peux vous conseiller la chateau de Versailles qui est à côté de Paris à Versailles mais aussi le château de Vincennes et voulez vous connaitre des pont très célèbres à Paris,*,Je peux vous conseiller le pont Alexandre III ainsi que le pont des Arts et voulez vous connaitre d'autres monuments historiques intéressants,that.aiml
